,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
5254,40.6603,33.2755,1.90161,115.813,48.4813,2.86275,72.4304,0.674172,2.43164
5255,71.4943,39.3164,2.7914,147.685,93.4606,2.19858,51.2551,2.42619,2.32174
5256,82.6036,39.6141,2.47252,71.2822,43.0084,1.29133,74.25,1.67884,1.35478
5257,81.3009,64.5385,2.18914,71.2865,34.2655,0.85158,68.0447,1.04666,1.89575
5258,38.5958,32.6764,1.89243,99.9335,98.4872,2.26257,47.3128,0.664952,0.568791
5259,75.054,48.0448,0.752454,66.6738,44.4002,1.03907,42.7546,2.89837,0.764636
5260,78.0722,51.9035,1.17732,55.6981,45.3086,0.183404,45.0747,2.24593,2.86316
5261,70.9155,42.5895,2.15544,160.255,136.705,1.92416,43.672,1.25757,0.788864
5262,56.1462,47.4335,0.877248,85.1439,51.0573,0.393444,48.032,2.53174,2.07545
5263,146.75,70.0021,1.65069,97.5228,39.6807,1.29584,29.6283,0.967501,0.903919
5264,81.6047,50.0624,1.11242,96.1712,52.074,1.25439,101.829,1.70008,1.35521
5265,92.2085,69.7474,2.15041,112.047,34.1556,1.84829,74.8117,2.51621,1.05693
5266,63.2148,42.613,2.00599,101.668,41.646,1.77189,23.2833,2.40184,2.1719
5267,103.924,39.2139,0.757961,113.211,45.1562,1.36937,109.556,1.24223,1.27293
5268,35.2746,32.21,0.676037,104.474,41.7741,0.523365,156.442,1.12339,1.82045
5269,64.3442,56.1541,1.06904,69.7015,58.1076,0.69104,30.3143,2.23003,0.871633
5270,57.3676,49.5687,1.53025,172.07,154.785,1.17268,87.3812,1.16744,1.06746
5271,111.167,68.1802,2.34171,66.2131,48.5229,2.15403,46.6475,0.659069,1.54173
5272,70.849,44.7238,1.38033,50.8889,42.1485,1.09248,38.5052,0.872527,1.30438
5273,88.8337,40.5421,1.70691,77.861,55.3034,2.4202,68.2784,1.53621,0.687485
5274,107.856,30.1255,1.78785,69.5604,39.6541,1.35975,151.257,1.1847,2.80096
5275,89.7798,53.634,1.46988,49.3173,39.245,1.27025,18.8728,1.71441,1.23014
5276,194.078,114.474,2.55435,157.87,77.0232,2.3326,43.7511,1.00977,0.814335
5277,77.8249,48.0678,0.504131,70.8122,46.4364,1.61043,45.121,2.56871,2.76704
5278,50.9342,37.842,1.1792,102.737,89.123,2.28747,91.9686,2.41424,1.23175
5279,107.494,35.7669,2.67949,63.5683,58.4415,0.897389,29.8369,1.99565,2.27406
5280,83.6942,34.4974,1.72201,50.6744,47.6168,0.96792,100.687,2.59511,1.89078
5281,108.756,104.918,2.1082,41.6505,40.9452,0.933396,8.53817,1.79613,2.06529
5282,159.299,34.3399,2.17942,108.376,80.4233,2.79695,72.4579,1.16822,1.51505
5283,112.448,86.2805,0.812023,89.3167,74.5269,0.761149,54.3743,1.66854,1.84643
5284,97.1901,35.4021,0.800497,82.664,40.6497,1.00472,41.6277,1.62579,1.76067
5285,218.283,69.298,0.952251,89.8995,81.8312,1.22794,63.2484,1.04926,1.53636
5286,150.889,44.2111,1.82344,167.58,57.7971,2.35692,75.894,1.4517,1.34017
5287,48.7108,30.0322,1.36275,76.9104,43.5443,1.57348,29.212,2.04227,1.70438
5288,83.1,61.8787,0.406554,105.925,51.8778,0.287161,71.7034,1.45404,1.52286
5289,131.494,67.7249,0.625184,296.564,166.658,0.954609,85.715,2.74927,2.71056
5290,63.7031,43.9637,1.43963,121.742,69.8423,0.685248,9.82213,1.28916,1.88409
5291,89.9092,64.5766,1.78178,104.756,57.4421,2.02753,18.3692,2.50033,1.01792
5292,54.844,39.5069,2.31338,96.6304,64.6079,2.28219,63.8385,2.2586,0.838384
5293,143.657,54.718,1.47972,62.3606,55.1323,0.88369,65.0113,1.49544,1.17016
5294,93.0991,31.4137,2.83952,111.479,48.8609,0.902627,127.852,0.55541,3.10948
5295,48.8774,44.9888,2.04681,144.766,39.3539,1.89858,84.9019,1.32153,1.39929
5296,59.9348,42.252,2.39344,108.66,41.6111,0.969725,31.2876,1.16956,2.86059
5297,94.7717,33.7659,1.56156,272.75,32.4721,1.74958,148.784,1.58992,1.35273
5298,66.9612,46.1304,2.33768,138.765,51.18,2.1588,105.105,0.732075,0.983999
5299,37.9071,33.8058,2.46636,100.32,61.5303,2.25025,44.6838,2.04977,0.742084
5300,80.4474,49.5115,2.74359,100.871,99.0666,1.58715,16.2931,1.26292,1.71288
5301,50.1608,43.2673,0.671652,49.7616,47.8763,2.47904,42.531,2.53897,1.37021
5302,58.8862,44.1581,1.09307,71.5449,63.0888,2.10057,14.0005,1.14862,2.45902
5303,36.4362,33.3291,0.490332,92.5488,65.2507,0.425262,110.758,1.25433,0.958475
5304,86.4628,40.8108,1.49155,137.266,62.2416,1.50046,173.298,0.644136,2.01269
5305,39.5489,37.0365,1.26627,126.377,109.893,1.70857,68.9445,0.893567,2.51554
5306,78.0719,46.8042,2.06397,90.8644,35.5545,2.7924,6.49808,2.00597,1.19309
5307,68.0238,65.6596,2.09871,83.593,61.5031,2.01311,76.87,1.40001,2.0278
5308,63.2189,43.4027,0.897109,68.1439,60.3053,0.927761,46.1772,3.11711,2.89608
5309,74.7909,48.261,2.1015,157.088,146.34,2.87939,144.747,1.2228,1.37362
5310,43.4995,37.0235,2.13272,73.4239,30.932,1.76075,53.3601,0.887357,1.93193
5311,51.9916,36.5029,2.1377,97.8431,64.4965,1.36739,50.7881,1.60823,0.775581
5312,102.427,66.0527,1.60069,94.0317,71.2648,1.76874,104.839,1.32598,0.786883
5313,87.0732,70.4684,2.17754,117.384,59.742,1.87926,64.8582,1.33353,1.40526
5314,87.0205,48.9734,0.851723,198.98,63.239,0.363581,143.647,1.45111,0.783756
5315,69.4702,62.3454,1.8808,79.5101,53.3896,2.86845,93.7761,1.53571,0.828817
5316,79.3524,65.7297,2.71639,190.72,114.874,2.50062,100.319,0.94449,0.904023
5317,93.0115,88.6698,0.782791,111.6,61.639,0.681753,41.2779,1.1778,1.42427
5318,62.4398,33.0561,2.1261,123.437,93.9625,2.13026,72.2043,1.76771,1.83223
5319,60.1871,59.4146,1.91094,77.9709,59.5766,2.43377,57.0289,1.29586,1.22168
5320,59.0473,36.995,1.75811,66.3963,34.0579,1.56987,99.8066,2.46799,0.635406
5321,47.5907,43.8094,2.92641,76.9943,67.1733,2.68395,78.3313,1.67937,1.95162
5322,72.3201,35.0586,1.08845,59.3352,52.3103,2.09334,67.4027,2.16327,2.69463
5323,97.8456,30.985,2.03156,79.8031,55.2014,2.05071,39.5907,2.68119,1.98615
5324,64.9414,36.5169,1.45654,102.21,37.4849,1.61518,68.9531,1.59225,1.00358
5325,89.1532,38.9939,1.79509,108.768,73.9739,1.07907,24.4048,1.05572,2.39586
5326,75.5704,55.3217,1.71198,84.3057,58.2258,1.94857,79.2074,1.70327,1.28119
5327,90.8166,49.8267,2.14723,63.713,41.2089,1.02748,87.6015,1.2289,1.93216
5328,162.114,90.0075,3.01171,179.693,88.9917,2.80985,33.9066,1.02428,0.799085
5329,81.08,44.0093,1.75576,105.175,75.3371,0.999765,49.0701,2.95143,3.0491
5330,64.3891,33.9296,0.964119,46.1282,41.3206,1.49083,54.819,1.42734,2.02465
5331,49.4146,31.3596,1.74341,159.763,96.6634,3.01999,80.8852,1.8454,0.793386
5332,81.1344,47.3726,1.46836,46.3045,33.0793,0.919822,60.4216,1.88128,1.25774
5333,38.5218,33.508,0.290088,65.117,55.3455,1.10249,63.6199,2.93851,1.68676
5334,70.343,32.7417,1.96407,62.899,48.9351,1.5276,81.2892,1.74104,2.03494
5335,53.3144,46.7683,2.69089,56.5387,43.5538,1.75689,88.108,1.33679,3.13393
5336,70.0322,38.9506,2.47313,63.6943,30.9894,1.22187,79.3619,1.5786,0.680631
5337,105.381,81.8879,1.60063,52.599,39.8756,2.24084,37.7257,2.08817,1.20047
5338,39.1868,36.7171,0.750814,77.0086,72.422,2.15801,108.777,0.655631,2.99981
5339,79.7839,63.0555,1.35996,71.6609,59.146,2.22531,17.1022,2.07802,2.34317
5340,78.066,50.863,1.70967,45.1896,43.0331,0.613122,34.3381,2.07165,1.36066
5341,106.033,89.2224,2.45748,239.458,238.378,3.01417,96.6822,0.577199,0.938137
5342,189.337,124.761,2.34911,202.943,138.849,2.31227,34.1314,0.777213,0.735693
5343,32.0136,31.5357,1.24166,63.8368,51.3684,1.40613,127.62,1.62944,1.71878
5344,42.7034,34.9363,1.70249,181.212,63.2533,1.12209,92.9576,1.26695,1.63379
5345,120.003,46.5777,1.08484,128.46,108.75,1.52264,10.2151,1.08325,1.61064
5346,89.4256,63.8172,1.33689,111.571,70.4838,0.943001,42.5429,1.48776,1.17955
5347,91.7595,74.3945,1.95707,105.181,71.8487,1.61245,73.2752,1.22033,1.91038
5348,68.2899,57.2422,1.45618,70.4464,34.213,1.93006,65.3368,2.32326,2.47374
5349,86.6426,36.4597,0.605491,97.8603,87.8752,0.941955,42.2713,1.63372,2.05233
5350,153.797,32.9457,3.08167,277.163,88.8295,2.11443,120.247,0.541901,1.74112
5351,46.1504,36.904,0.606665,58.9044,32.7742,0.616859,74.0857,2.7411,2.14116
5352,95.7713,41.0553,2.71939,137.255,50.6164,1.8378,92.7808,1.22499,1.40007
5353,155.971,31.3472,2.29369,32.6904,30.7783,1.31689,154.736,1.31704,1.99978
5354,51.8258,33.9998,2.28323,122.921,56.979,1.66371,99.1173,1.72633,0.844071
5355,61.1906,39.3257,0.566541,89.0016,33.8552,0.548477,122.004,1.4695,1.01593
5356,52.0711,30.2656,1.69494,56.1715,55.098,0.36667,125.06,0.603692,2.57495
5357,44.7906,36.8468,2.27332,85.9506,66.1258,0.975685,58.426,1.57347,1.61337
5358,51.9557,33.2691,1.08613,38.2127,34.002,0.34657,36.2955,3.27309,1.91176
5359,53.1114,51.2934,1.37786,55.5354,46.6593,0.530651,69.158,2.98685,1.6731
5360,40.3314,34.5119,1.18751,99.5269,66.906,2.51485,55.87,1.79074,1.65447
5361,75.9766,65.4197,0.593438,74.6798,46.7384,0.294345,83.6073,0.936793,2.75468
5362,53.3371,33.3964,2.31076,85.4017,41.8163,0.559348,142.258,1.76346,1.91618
5363,117.175,105.441,0.574608,110.093,90.2487,0.336803,50.2454,1.16023,0.748607
5364,91.6264,87.1705,1.52828,111.931,66.7506,2.97228,53.5778,1.02348,1.47172
5365,96.889,82.5639,0.807017,98.2662,56.9153,0.229806,104.932,1.85803,1.47986
5366,43.98,37.8747,0.908031,119.752,59.7379,1.68577,34.1461,1.39846,1.65419
5367,86.2163,54.2291,2.31654,119.841,50.5527,1.65319,84.0076,1.36894,1.89631
5368,102.342,50.7216,2.77007,110.292,31.8369,2.17939,63.6363,2.12589,0.635505
5369,54.4262,43.3167,1.33436,67.3055,36.8105,0.562281,52.048,2.18712,1.7166
5370,103.341,60.0009,2.62095,127.62,55.5722,0.552107,43.3327,2.43861,1.15215
5371,94.5534,70.077,2.59332,46.0507,30.5206,1.88184,110.218,0.63639,1.69503
5372,96.2638,30.6242,1.24383,119.805,106.871,1.94907,91.5667,1.09092,2.56067
5373,73.2291,68.0658,2.60574,65.9202,47.2763,1.81771,48.2775,1.59938,0.965746
5374,45.3388,32.2116,2.38494,107.657,57.3989,0.777011,47.5181,1.57494,2.92004
5375,71.5965,53.9726,2.09445,94.2677,49.4518,1.06096,38.1218,1.34572,1.43015
5376,51.7735,44.5849,1.75968,94.3981,70.4403,1.91884,48.475,2.25347,2.15672
5377,80.6524,56.7033,1.71046,44.7102,41.2946,1.07504,31.7129,1.85509,1.42236
5378,49.1362,39.804,1.07945,99.0332,84.4878,1.34561,54.5042,0.93768,2.3459
5379,169.635,39.1383,1.00129,131.046,34.1204,1.0935,27.157,2.40367,1.76822
5380,97.796,68.2829,3.016,65.6137,50.3299,1.88304,28.5687,2.2164,1.41297
5381,122.691,74.155,1.39421,94.4672,62.8141,1.62066,83.6117,0.829649,1.57826
5382,53.3809,51.1914,1.79308,170.554,54.798,1.25501,129.248,1.62811,1.17043
5383,89.339,39.0075,1.37221,103.217,83.2481,2.17119,86.2272,1.43311,0.685372
5384,69.5081,48.8587,0.935808,97.4243,63.7124,1.15531,21.3335,2.314,2.49342
5385,138.741,68.9307,1.70809,158.892,152.165,1.59668,102.588,0.553737,0.997035
5386,130.23,79.956,2.6708,86.533,50.5544,2.12316,36.0572,1.23269,2.48842
5387,35.5668,32.1237,1.14775,61.8814,34.9439,0.371505,108.45,2.28216,2.71926
5388,100.336,63.73,1.94687,69.7669,47.0187,1.43867,10.4837,2.15714,1.27212
5389,105.468,67.7356,0.898735,64.9531,39.9865,1.40292,42.9717,1.33582,1.2058
5390,86.7744,41.9758,1.36479,73.1749,61.6532,2.09578,22.6109,1.40095,2.28477
5391,112.973,81.3151,1.30504,209.301,99.0029,1.78688,87.7868,0.65838,0.852568
5392,57.0313,44.7026,0.474935,44.9074,32.6652,2.33062,81.3583,2.84919,1.65084
5393,93.7956,49.7576,2.08891,75.2766,38.5619,0.537263,46.8551,1.23638,2.50632
5394,107.713,52.6905,1.31996,108.756,46.602,1.76659,65.6166,2.66493,0.942757
5395,43.5614,32.2573,0.987214,90.0958,45.2784,0.632778,109.147,0.942286,1.29786
5396,56.574,37.9527,1.87023,120.899,104.197,1.83591,43.1826,1.0671,0.967242
5397,78.2926,41.4223,1.74577,82.3869,75.8948,1.95571,19.8897,1.94446,0.833404
5398,131.461,124.177,1.66079,135.164,34.3153,2.80473,70.6235,0.555659,1.36326
5399,86.8028,86.3726,2.13957,57.6098,52.0646,1.97126,82.9361,1.21391,1.36085
5400,47.6728,43.2105,1.8086,63.7115,55.5561,2.17773,79.5853,2.7599,1.77149
5401,61.8697,60.68,0.797627,81.5705,63.7249,1.14175,43.0131,2.50399,2.24115
5402,123.053,46.4347,1.86387,89.602,51.4973,1.83463,101.144,1.00625,1.58315
5403,57.2841,32.1147,1.12293,115.313,63.7395,1.30278,77.8281,1.47494,1.14699
5404,38.7018,36.0084,0.467599,74.5263,52.6786,1.01291,87.3224,1.49519,1.10825
5405,54.3545,30.3962,2.12207,130.857,110.26,1.64215,73.4614,2.03113,2.04029
5406,75.322,35.0239,0.137672,58.4644,42.0255,0.449228,13.2285,3.08108,3.02745
5407,60.4665,48.1034,2.7585,121.452,54.3892,1.86437,58.9834,2.02343,0.907389
5408,94.9975,45.3708,2.67706,101.399,39.7332,0.932196,67.3217,2.35994,1.03067
5409,38.5424,35.2367,0.448956,165.414,155.714,0.628398,40.8135,0.77389,1.32563
5410,129.533,47.9385,2.28379,173.128,43.4247,1.37211,186.452,1.08618,1.28087
5411,67.7117,44.3449,2.05219,57.012,53.9911,1.44357,67.4707,2.47993,2.58375
5412,33.1213,31.7389,0.932888,94.0215,81.0594,2.8433,38.9359,2.53307,0.601065
5413,62.6264,40.3355,0.557295,119.854,50.0004,1.46176,62.0218,2.50684,1.75986
5414,119.388,57.1222,0.927061,122.406,72.9644,0.472894,81.7204,1.04386,1.10056
5415,73.436,37.5861,2.73177,66.7612,58.4282,2.06554,65.6694,1.20489,0.929491
5416,132.8,124.701,2.107,60.5602,54.7302,1.6234,59.535,1.0066,1.96445
5417,144.328,41.382,1.74442,67.8316,51.2258,1.91318,73.6382,1.66753,1.55586
5418,50.2138,32.4345,1.00063,82.8085,42.0839,1.44444,119.996,2.23749,1.40739
5419,67.6395,67.5396,2.64134,118.433,78.4781,0.994193,22.3659,1.41579,1.08714
5420,48.0122,30.5126,0.416636,110.388,81.9975,1.87519,65.7799,1.86625,2.45101
5421,81.8274,73.1032,1.73484,137.419,77.8575,1.13117,97.2396,1.77141,0.847141
5422,46.7738,41.3845,0.354337,109.992,57.5101,1.85083,62.2467,1.83173,2.88295
5423,91.0557,36.0084,1.57431,167.134,95.212,2.23736,79.0383,2.25452,1.52478
5424,56.1162,52.0796,2.43313,124.1,56.0493,1.43353,67.1102,1.4822,1.75566
5425,133.916,68.527,1.29303,108.969,81.2684,2.47436,56.2725,0.924414,1.38879
5426,247.981,118.406,1.39054,222.384,96.713,2.05478,50.6265,0.759081,0.837954
5427,95.1519,83.8376,2.41536,77.5691,37.0142,1.8921,45.5053,1.25271,1.36935
5428,42.357,34.8226,1.98872,121.117,95.2051,2.34668,61.4055,1.48241,2.01602
5429,127.92,70.635,1.37494,76.658,65.4566,1.12206,83.6815,1.00324,2.44296
5430,155.14,91.1764,1.50702,85.8448,32.7837,0.905071,82.1162,1.76923,0.8917
5431,78.9023,74.5548,1.58785,75.9552,72.9829,1.93798,56.8246,2.08433,1.21257
5432,137.159,77.7312,0.500064,59.5819,41.2762,0.727535,49.6707,3.11981,1.65164
5433,124.16,72.445,0.503713,141.798,35.183,0.164794,70.2997,2.06825,2.43734
5434,72.5718,38.5207,1.08807,96.8877,42.3978,1.35084,110.769,1.61507,1.1334
5435,66.6221,39.1311,1.90753,47.0806,35.6179,0.463537,33.6887,2.17004,2.8959
5436,119.576,32.369,0.724861,78.3129,44.327,2.19583,56.8797,3.27692,1.51442
5437,118.305,40.805,2.32034,171.561,55.0093,2.10002,29.6354,3.0002,2.58046
5438,37.2439,30.6707,2.39075,85.4604,56.5588,1.038,53.3991,0.669952,1.26055
5439,105.858,60.4199,2.15041,33.8464,32.5242,1.8035,32.9101,2.4989,1.11448
5440,91.2548,32.5755,1.15127,84.743,61.9674,1.75156,65.4986,2.3785,2.03175
5441,77.9102,62.326,1.20929,151.643,67.1245,0.328616,176.883,2.62527,1.23419
5442,83.7108,31.5179,2.67942,75.9701,75.1102,1.69607,40.7836,1.38527,1.42064
5443,124.699,84.9752,1.79215,82.8273,50.2375,1.77217,64.7454,1.1591,1.88608
5444,43.0594,33.1595,2.0831,85.826,44.5789,0.870664,66.7484,2.0991,1.59531
5445,50.3734,30.1379,2.17779,103.816,60.4413,2.13562,36.366,1.70873,1.9878
5446,61.6083,42.4592,1.22507,70.7174,31.3202,0.685068,68.4914,1.67789,3.02377
5447,42.4957,32.2261,2.00578,73.7259,54.5332,2.6982,44.0194,0.739558,1.5756
5448,103.223,98.7014,0.781607,67.1958,42.8906,0.588049,52.8319,2.06137,2.00347
5449,63.1748,45.0845,0.643416,62.4243,53.2744,0.692478,90.9805,2.38047,1.45822
5450,48.6457,33.2216,0.114324,75.5492,59.5417,1.29327,6.03291,3.09696,2.074
5451,125.077,43.9808,2.41411,60.4988,56.8034,2.64596,107.839,1.50393,1.51056
5452,95.1635,46.7283,1.52006,114.315,31.393,0.736313,109.18,3.51955,1.63264
5453,59.3899,49.7008,0.599845,164.464,104.264,2.18104,58.2274,1.02146,2.33596
5454,51.2096,41.214,2.20717,155.768,41.9976,1.81497,91.0823,0.780089,1.31181
5455,80.6906,59.6448,0.818779,34.3404,30.6527,0.37264,37.4454,2.95908,1.18686
5456,103.986,89.463,2.49777,56.2162,46.6222,2.07118,21.0681,1.7948,1.43397
5457,31.5348,30.1023,1.31606,81.3313,61.7226,1.79363,99.0142,1.50037,2.54441
5458,116.726,76.2303,0.918882,132.219,89.229,0.915164,70.0408,1.53034,0.871129
5459,155.452,44.7179,1.03434,138.593,99.069,2.08369,122.613,0.879085,1.12677
5460,83.7236,78.0127,2.21632,103.945,46.8688,2.84367,52.2823,1.20907,1.54061
5461,151.632,40.9455,1.68196,534.383,50.4888,0.944355,82.4379,2.09287,2.83626
5462,52.6214,41.9792,0.584827,127.532,78.0906,1.78117,55.373,1.95223,1.99412
5463,113.985,60.3769,1.9195,55.5277,53.2756,0.944856,63.5244,1.31323,1.74053
5464,60.2712,41.7604,2.68202,127.186,38.3287,2.44475,127.126,0.877989,2.16685
5465,223.3,130.932,2.00714,77.0404,34.5573,1.39228,63.9511,1.213,2.00982
5466,68.0067,58.5535,2.59919,85.5149,85.1922,2.23047,56.7477,0.934827,0.674902
5467,74.1899,43.2538,2.47794,71.9877,55.6887,1.60464,41.3838,1.06956,2.07248
5468,74.1027,56.3281,1.64017,122.246,88.1312,1.77979,64.6677,1.68143,0.758059
5469,54.0392,38.753,1.76537,55.9651,49.7066,1.17672,39.0254,2.08178,1.00005
5470,50.8699,48.8548,0.664728,84.9603,60.9366,0.621981,39.9784,1.10078,0.946908
5471,121.666,119.787,2.60026,34.6241,30.431,2.69615,38.1331,1.52712,2.00035
5472,58.8927,39.0265,0.282209,104.439,85.5453,1.00294,73.4024,2.72907,0.701081
5473,77.9957,31.449,0.0996649,143.629,86.8404,0.88028,99.3504,1.05042,2.95198
5474,59.8018,46.2214,2.34996,177.02,92.6417,1.11705,39.8979,0.978305,0.92671
5475,41.5758,39.5898,3.02244,89.4685,53.5919,2.12008,72.481,2.26741,1.81808
5476,87.7232,39.7829,0.692922,104.681,62.9589,0.983133,51.9762,1.60203,0.918269
5477,44.2524,41.9799,2.54505,122.153,64.7946,2.0399,90.4998,0.795036,1.60016
5478,93.182,73.6352,2.48916,146.715,72.5442,2.48707,65.3132,1.42629,1.60718
5479,133.465,125.515,2.11593,161.464,141.389,1.0814,74.5721,2.19629,0.901129
5480,113.793,102.457,2.59849,97.3272,43.4336,1.40832,65.445,0.791314,1.22082
5481,98.676,92.8813,1.70286,89.7175,58.4757,1.13701,31.1057,1.37264,1.25037
5482,68.5546,46.1379,1.70841,68.9876,65.7415,1.68739,46.7446,2.27228,0.786069
5483,100.547,31.9125,0.0770292,136.022,56.4649,0.75338,27.4497,2.16254,1.84952
5484,62.3148,53.1644,2.74236,92.5952,67.8856,2.70414,161.951,1.44082,1.665
5485,54.0501,44.0513,1.24474,55.9636,30.6639,2.55554,24.5911,2.09912,1.92144
5486,71.1736,30.9138,1.62872,191.924,67.2884,1.65797,63.7287,0.691044,1.03534
5487,83.7738,59.5183,1.14047,251.053,158.548,1.70723,103.647,1.60174,1.2854
5488,99.263,46.0283,0.38906,136.316,102.271,2.035,107.254,1.36737,1.25344
5489,82.2309,32.9171,2.61822,186.489,62.6182,2.55953,11.9372,1.48848,1.76113
5490,77.9361,48.4758,1.67978,198.942,131.647,2.65573,29.0104,0.985373,0.732601
5491,37.9042,33.2562,0.358511,231.318,151.27,0.573201,92.8398,1.84896,0.651996
5492,68.5256,68.0624,0.889318,79.6247,64.4196,0.528968,50.9616,1.5508,1.08622
5493,98.4054,53.4412,1.9872,128.417,108.903,1.50897,40.9946,1.00142,1.00065
5494,120.92,94.833,1.67478,87.1806,64.4673,0.984197,99.29,0.754073,1.22233
5495,39.1309,33.7423,1.38495,100.092,47.4146,1.82502,10.5976,0.765761,2.38678
5496,145.057,70.6621,2.54823,106.657,84.0302,1.06455,51.5882,0.981081,1.97044
5497,166.976,42.648,2.49757,99.8235,39.542,2.03772,75.454,2.0809,1.61059
5498,81.8784,47.5977,0.586118,95.848,68.2218,0.516126,33.9707,1.33566,1.43937
5499,88.4929,87.7118,2.06955,194.083,112.826,2.03456,59.3072,0.740541,0.962127
5500,55.5286,51.329,2.06225,75.4617,40.3444,2.93666,21.2684,0.966232,1.14203
5501,42.0905,40.6131,2.29593,178.347,100.699,2.2811,27.9952,0.873686,1.42765
5502,79.8404,56.0448,1.12179,152.401,64.227,0.561227,47.0879,1.69982,1.9436
5503,105.858,50.7404,1.14677,52.4818,46.6326,1.25936,37.5034,1.13445,1.0632
5504,77.4641,74.783,0.702975,109.959,91.6223,0.865555,19.7571,0.587349,1.14582
5505,119.743,36.8874,1.72751,185.105,74.4772,1.78432,44.4907,1.3413,1.67377
5506,88.8203,45.2255,0.795118,75.9158,48.4485,2.50497,83.7286,1.10282,3.62999
5507,149.506,86.3394,1.25706,102.274,66.6776,1.8343,84.3403,0.715233,2.49467
5508,79.0639,34.8159,0.0918809,91.0414,32.2227,0.410284,32.2996,3.18384,2.65273
5509,143.249,37.0209,1.05776,114.18,31.0361,0.43245,60.3773,2.79808,1.6153
5510,73.4092,50.5767,2.39162,75.7087,45.7043,1.92061,71.5684,2.5999,1.40015
5511,188.166,172.391,2.66984,111.181,34.1048,2.0622,121.445,0.933233,2.06038
5512,56.5065,49.0087,1.35624,129.578,82.0226,2.97008,30.61,1.13502,1.67191
5513,131.155,46.1397,1.4732,98.2384,83.4553,1.81547,5.20566,1.16705,1.83031
5514,77.2273,39.4719,2.13975,56.9705,52.5503,2.60092,44.6851,2.70234,2.36527
5515,85.6304,31.9592,0.630563,103.805,60.1014,1.66896,18.4968,1.9462,2.23504
5516,62.4715,58.1073,1.09601,126.237,82.6817,0.66929,46.8967,1.17786,0.639597
5517,49.6533,34.3191,2.78466,73.6479,40.451,0.382613,13.1099,1.7643,3.03852
5518,170.45,37.1503,2.78273,114.073,48.0106,1.28157,41.9698,1.28861,1.68474
5519,74.3883,34.567,0.394222,52.986,49.2419,0.799887,65.0258,1.62342,2.39436
5520,112.744,108.953,1.55501,146.85,112.784,2.6897,73.0796,0.939246,1.63614
5521,72.5243,54.1889,1.85405,134.703,65.737,1.53049,97.9109,2.33801,0.805311
5522,95.3772,55.2764,1.06571,66.4433,65.2524,2.51199,51.9845,1.26219,2.32448
5523,63.8423,33.8489,1.63857,80.477,65.383,2.24862,78.9905,0.888025,1.85218
5524,88.7891,75.24,0.383301,86.7498,81.7319,0.343376,50.3089,1.11642,1.77091
5525,87.4372,45.0061,1.62207,90.5814,48.4509,2.15583,81.4123,2.51117,2.44092
5526,120.226,50.2588,2.1837,99.8957,32.7254,1.49767,92.4727,2.97774,0.909666
5527,63.0009,45.0734,1.54747,84.583,44.357,1.98775,26.3321,0.663029,0.598711
5528,94.0624,43.0327,1.84959,193.381,141.091,2.38128,62.1662,1.25823,1.04396
5529,106.438,38.1019,0.853993,142.803,86.9037,2.00202,26.7963,1.15983,2.42875
5530,44.6552,31.8472,0.742606,92.0502,48.4454,1.00874,83.0832,2.60592,2.94735
5531,93.6708,36.7951,1.87526,141.694,30.7302,1.91645,107.386,0.750589,2.38828
5532,55.0327,32.0908,0.734886,119.077,99.6883,1.05766,97.8817,1.67559,0.837874
5533,42.33,40.5121,1.03385,46.0273,44.7361,1.62671,54.6554,2.39241,2.55747
5534,172.014,126.064,2.37809,85.8436,43.6065,1.83008,28.1005,1.00224,0.696192
5535,61.3513,38.4886,1.01958,99.5075,48.7329,1.05686,86.0485,2.49923,2.17989
5536,33.455,32.9679,2.07634,75.4122,67.4213,0.916503,51.242,2.27323,3.25292
5537,42.5796,35.7422,0.806106,85.8762,41.2079,1.17243,30.6546,2.70669,0.864353
5538,38.0689,37.9327,1.13581,78.7032,43.4899,2.969,68.5423,0.999039,2.48553
5539,80.1786,61.2209,1.9064,90.8877,44.7126,1.96691,84.6943,2.84972,0.851235
